Summary Level;State Code (FIPS);State;County Code (FIPS);County Subdivision Code (FIPS);Place Code (FIPS);Consolidtated City Code (FIPS);Area Name (including legal/statistical area description)
050;26;Michigan;079;00000;00000;00000;Kalkaska County
050;26;Michigan;081;00000;00000;00000;Kent County
050;26;Michigan;083;00000;00000;00000;Keweenaw County
050;26;Michigan;085;00000;00000;00000;Lake County
050;26;Michigan;087;00000;00000;00000;Lapeer County
050;26;Michigan;089;00000;00000;00000;Leelanau County
050;26;Michigan;091;00000;00000;00000;Lenawee County
050;26;Michigan;093;00000;00000;00000;Livingston County
050;26;Michigan;095;00000;00000;00000;Luce County
050;26;Michigan;097;00000;00000;00000;Mackinac County
050;26;Michigan;099;00000;00000;00000;Macomb County
050;26;Michigan;101;00000;00000;00000;Manistee County
050;26;Michigan;103;00000;00000;00000;Marquette County
050;26;Michigan;105;00000;00000;00000;Mason County
050;26;Michigan;107;00000;00000;00000;Mecosta County
050;26;Michigan;109;00000;00000;00000;Menominee County
050;26;Michigan;111;00000;00000;00000;Midland County
050;26;Michigan;113;00000;00000;00000;Missaukee County
050;26;Michigan;115;00000;00000;00000;Monroe County
050;26;Michigan;117;00000;00000;00000;Montcalm County
050;26;Michigan;119;00000;00000;00000;Montmorency County
050;26;Michigan;121;00000;00000;00000;Muskegon County
050;26;Michigan;123;00000;00000;00000;Newaygo County
050;26;Michigan;125;00000;00000;00000;Oakland County
050;26;Michigan;127;00000;00000;00000;Oceana County
050;26;Michigan;129;00000;00000;00000;Ogemaw County
050;26;Michigan;131;00000;00000;00000;Ontonagon County
050;26;Michigan;133;00000;00000;00000;Osceola County
050;26;Michigan;135;00000;00000;00000;Oscoda County
050;26;Michigan;137;00000;00000;00000;Otsego County
050;26;Michigan;139;00000;00000;00000;Ottawa County
050;26;Michigan;141;00000;00000;00000;Presque Isle County
050;26;Michigan;143;00000;00000;00000;Roscommon County
050;26;Michigan;145;00000;00000;00000;Saginaw County
050;26;Michigan;147;00000;00000;00000;St. Clair County
050;26;Michigan;149;00000;00000;00000;St. Joseph County
050;26;Michigan;151;00000;00000;00000;Sanilac County
050;26;Michigan;153;00000;00000;00000;Schoolcraft County
050;26;Michigan;155;00000;00000;00000;Shiawassee County
050;26;Michigan;157;00000;00000;00000;Tuscola County
050;26;Michigan;159;00000;00000;00000;Van Buren County
050;26;Michigan;161;00000;00000;00000;Washtenaw County
050;26;Michigan;163;00000;00000;00000;Wayne County
050;26;Michigan;165;00000;00000;00000;Wexford County
050;27;Minnesota;001;00000;00000;00000;Aitkin County
050;27;Minnesota;003;00000;00000;00000;Anoka County
050;27;Minnesota;005;00000;00000;00000;Becker County
050;27;Minnesota;007;00000;00000;00000;Beltrami County
050;27;Minnesota;009;00000;00000;00000;Benton County
050;27;Minnesota;011;00000;00000;00000;Big Stone County
050;27;Minnesota;013;00000;00000;00000;Blue Earth County
050;27;Minnesota;015;00000;00000;00000;Brown County
050;27;Minnesota;017;00000;00000;00000;Carlton County
050;27;Minnesota;019;00000;00000;00000;Carver County
050;27;Minnesota;021;00000;00000;00000;Cass County
050;27;Minnesota;023;00000;00000;00000;Chippewa County
050;27;Minnesota;025;00000;00000;00000;Chisago County
050;27;Minnesota;027;00000;00000;00000;Clay County
050;27;Minnesota;029;00000;00000;00000;Clearwater County
050;27;Minnesota;031;00000;00000;00000;Cook County
050;27;Minnesota;033;00000;00000;00000;Cottonwood County
050;27;Minnesota;035;00000;00000;00000;Crow Wing County
050;27;Minnesota;037;00000;00000;00000;Dakota County
050;27;Minnesota;039;00000;00000;00000;Dodge County
050;27;Minnesota;041;00000;00000;00000;Douglas County
050;27;Minnesota;043;00000;00000;00000;Faribault County
050;27;Minnesota;045;00000;00000;00000;Fillmore County
050;27;Minnesota;047;00000;00000;00000;Freeborn County
050;27;Minnesota;049;00000;00000;00000;Goodhue County
050;27;Minnesota;051;00000;00000;00000;Grant County
050;27;Minnesota;053;00000;00000;00000;Hennepin County
050;27;Minnesota;055;00000;00000;00000;Houston County
050;27;Minnesota;057;00000;00000;00000;Hubbard County
050;27;Minnesota;059;00000;00000;00000;Isanti County
050;27;Minnesota;061;00000;00000;00000;Itasca County
050;27;Minnesota;063;00000;00000;00000;Jackson County
050;27;Minnesota;065;00000;00000;00000;Kanabec County
050;27;Minnesota;067;00000;00000;00000;Kandiyohi County
050;27;Minnesota;069;00000;00000;00000;Kittson County
050;27;Minnesota;071;00000;00000;00000;Koochiching County
050;27;Minnesota;073;00000;00000;00000;Lac qui Parle County
050;27;Minnesota;075;00000;00000;00000;Lake County
050;27;Minnesota;077;00000;00000;00000;Lake of the Woods County
050;27;Minnesota;079;00000;00000;00000;Le Sueur County
050;27;Minnesota;081;00000;00000;00000;Lincoln County
050;27;Minnesota;083;00000;00000;00000;Lyon County
050;27;Minnesota;085;00000;00000;00000;McLeod County
050;27;Minnesota;087;00000;00000;00000;Mahnomen County
050;27;Minnesota;089;00000;00000;00000;Marshall County
050;27;Minnesota;091;00000;00000;00000;Martin County
050;27;Minnesota;093;00000;00000;00000;Meeker County
050;27;Minnesota;095;00000;00000;00000;Mille Lacs County
050;27;Minnesota;097;00000;00000;00000;Morrison County
050;27;Minnesota;099;00000;00000;00000;Mower County
050;27;Minnesota;101;00000;00000;00000;Murray County
050;27;Minnesota;103;00000;00000;00000;Nicollet County
050;27;Minnesota;105;00000;00000;00000;Nobles County
050;27;Minnesota;107;00000;00000;00000;Norman County
050;27;Minnesota;109;00000;00000;00000;Olmsted County
050;27;Minnesota;111;00000;00000;00000;Otter Tail County
050;27;Minnesota;113;00000;00000;00000;Pennington County
050;27;Minnesota;115;00000;00000;00000;Pine County
050;27;Minnesota;117;00000;00000;00000;Pipestone County
050;27;Minnesota;119;00000;00000;00000;Polk County
050;27;Minnesota;121;00000;00000;00000;Pope County
050;27;Minnesota;123;00000;00000;00000;Ramsey County
050;27;Minnesota;125;00000;00000;00000;Red Lake County
050;27;Minnesota;127;00000;00000;00000;Redwood County
050;27;Minnesota;129;00000;00000;00000;Renville County
050;27;Minnesota;131;00000;00000;00000;Rice County
050;27;Minnesota;133;00000;00000;00000;Rock County
050;27;Minnesota;135;00000;00000;00000;Roseau County
050;27;Minnesota;137;00000;00000;00000;St. Louis County
050;27;Minnesota;139;00000;00000;00000;Scott County
050;27;Minnesota;141;00000;00000;00000;Sherburne County
050;27;Minnesota;143;00000;00000;00000;Sibley County
050;27;Minnesota;145;00000;00000;00000;Stearns County
050;27;Minnesota;147;00000;00000;00000;Steele County
050;27;Minnesota;149;00000;00000;00000;Stevens County
050;27;Minnesota;151;00000;00000;00000;Swift County
050;27;Minnesota;153;00000;00000;00000;Todd County
050;27;Minnesota;155;00000;00000;00000;Traverse County
050;27;Minnesota;157;00000;00000;00000;Wabasha County
050;27;Minnesota;159;00000;00000;00000;Wadena County
050;27;Minnesota;161;00000;00000;00000;Waseca County
050;27;Minnesota;163;00000;00000;00000;Washington County
050;27;Minnesota;165;00000;00000;00000;Watonwan County
050;27;Minnesota;167;00000;00000;00000;Wilkin County
050;27;Minnesota;169;00000;00000;00000;Winona County
050;27;Minnesota;171;00000;00000;00000;Wright County
050;27;Minnesota;173;00000;00000;00000;Yellow Medicine County
050;28;Mississippi;001;00000;00000;00000;Adams County
050;28;Mississippi;003;00000;00000;00000;Alcorn County
050;28;Mississippi;005;00000;00000;00000;Amite County
050;28;Mississippi;007;00000;00000;00000;Attala County
050;28;Mississippi;009;00000;00000;00000;Benton County
050;28;Mississippi;011;00000;00000;00000;Bolivar County
050;28;Mississippi;013;00000;00000;00000;Calhoun County
050;28;Mississippi;015;00000;00000;00000;Carroll County
050;28;Mississippi;017;00000;00000;00000;Chickasaw County
050;28;Mississippi;019;00000;00000;00000;Choctaw County
050;28;Mississippi;021;00000;00000;00000;Claiborne County
050;28;Mississippi;023;00000;00000;00000;Clarke County
050;28;Mississippi;025;00000;00000;00000;Clay County
050;28;Mississippi;027;00000;00000;00000;Coahoma County
050;28;Mississippi;029;00000;00000;00000;Copiah County
050;28;Mississippi;031;00000;00000;00000;Covington County
050;28;Mississippi;033;00000;00000;00000;DeSoto County
050;28;Mississippi;035;00000;00000;00000;Forrest County
050;28;Mississippi;037;00000;00000;00000;Franklin County
050;28;Mississippi;039;00000;00000;00000;George County
050;28;Mississippi;041;00000;00000;00000;Greene County
050;28;Mississippi;043;00000;00000;00000;Grenada County
050;28;Mississippi;045;00000;00000;00000;Hancock County
050;28;Mississippi;047;00000;00000;00000;Harrison County
050;28;Mississippi;049;00000;00000;00000;Hinds County
050;28;Mississippi;051;00000;00000;00000;Holmes County
050;28;Mississippi;053;00000;00000;00000;Humphreys County
050;28;Mississippi;055;00000;00000;00000;Issaquena County
050;28;Mississippi;057;00000;00000;00000;Itawamba County
050;28;Mississippi;059;00000;00000;00000;Jackson County
050;28;Mississippi;061;00000;00000;00000;Jasper County
050;28;Mississippi;063;00000;00000;00000;Jefferson County
050;28;Mississippi;065;00000;00000;00000;Jefferson Davis County
050;28;Mississippi;067;00000;00000;00000;Jones County
050;28;Mississippi;069;00000;00000;00000;Kemper County
050;28;Mississippi;071;00000;00000;00000;Lafayette County
050;28;Mississippi;073;00000;00000;00000;Lamar County
050;28;Mississippi;075;00000;00000;00000;Lauderdale County
050;28;Mississippi;077;00000;00000;00000;Lawrence County
050;28;Mississippi;079;00000;00000;00000;Leake County
050;28;Mississippi;081;00000;00000;00000;Lee County
050;28;Mississippi;083;00000;00000;00000;Leflore County
050;28;Mississippi;085;00000;00000;00000;Lincoln County
050;28;Mississippi;087;00000;00000;00000;Lowndes County
050;28;Mississippi;089;00000;00000;00000;Madison County
050;28;Mississippi;091;00000;00000;00000;Marion County
050;28;Mississippi;093;00000;00000;00000;Marshall County
050;28;Mississippi;095;00000;00000;00000;Monroe County
050;28;Mississippi;097;00000;00000;00000;Montgomery County
050;28;Mississippi;099;00000;00000;00000;Neshoba County
050;28;Mississippi;101;00000;00000;00000;Newton County
050;28;Mississippi;103;00000;00000;00000;Noxubee County
050;28;Mississippi;105;00000;00000;00000;Oktibbeha County
050;28;Mississippi;107;00000;00000;00000;Panola County
050;28;Mississippi;109;00000;00000;00000;Pearl River County
050;28;Mississippi;111;00000;00000;00000;Perry County
050;28;Mississippi;113;00000;00000;00000;Pike County
050;28;Mississippi;115;00000;00000;00000;Pontotoc County
050;28;Mississippi;117;00000;00000;00000;Prentiss County
050;28;Mississippi;119;00000;00000;00000;Quitman County
050;28;Mississippi;121;00000;00000;00000;Rankin County
050;28;Mississippi;123;00000;00000;00000;Scott County
050;28;Mississippi;125;00000;00000;00000;Sharkey County
050;28;Mississippi;127;00000;00000;00000;Simpson County
050;28;Mississippi;129;00000;00000;00000;Smith County
050;28;Mississippi;131;00000;00000;00000;Stone County
050;28;Mississippi;133;00000;00000;00000;Sunflower County
050;28;Mississippi;135;00000;00000;00000;Tallahatchie County
050;28;Mississippi;137;00000;00000;00000;Tate County
050;28;Mississippi;139;00000;00000;00000;Tippah County
050;28;Mississippi;141;00000;00000;00000;Tishomingo County
050;28;Mississippi;143;00000;00000;00000;Tunica County
050;28;Mississippi;145;00000;00000;00000;Union County
050;28;Mississippi;147;00000;00000;00000;Walthall County
050;28;Mississippi;149;00000;00000;00000;Warren County
050;28;Mississippi;151;00000;00000;00000;Washington County
050;28;Mississippi;153;00000;00000;00000;Wayne County
050;28;Mississippi;155;00000;00000;00000;Webster County
050;28;Mississippi;157;00000;00000;00000;Wilkinson County
050;28;Mississippi;159;00000;00000;00000;Winston County
050;28;Mississippi;161;00000;00000;00000;Yalobusha County
050;28;Mississippi;163;00000;00000;00000;Yazoo County
050;29;Missouri;001;00000;00000;00000;Adair County
050;29;Missouri;003;00000;00000;00000;Andrew County
050;29;Missouri;005;00000;00000;00000;Atchison County
050;29;Missouri;007;00000;00000;00000;Audrain County
050;29;Missouri;009;00000;00000;00000;Barry County
050;29;Missouri;011;00000;00000;00000;Barton County
050;29;Missouri;013;00000;00000;00000;Bates County
050;29;Missouri;015;00000;00000;00000;Benton County
050;29;Missouri;017;00000;00000;00000;Bollinger County
050;29;Missouri;019;00000;00000;00000;Boone County
050;29;Missouri;021;00000;00000;00000;Buchanan County
050;29;Missouri;023;00000;00000;00000;Butler County
050;29;Missouri;025;00000;00000;00000;Caldwell County
050;29;Missouri;027;00000;00000;00000;Callaway County
050;29;Missouri;029;00000;00000;00000;Camden County
050;29;Missouri;031;00000;00000;00000;Cape Girardeau County
050;29;Missouri;033;00000;00000;00000;Carroll County
050;29;Missouri;035;00000;00000;00000;Carter County
050;29;Missouri;037;00000;00000;00000;Cass County
050;29;Missouri;039;00000;00000;00000;Cedar County
050;29;Missouri;041;00000;00000;00000;Chariton County
050;29;Missouri;043;00000;00000;00000;Christian County
050;29;Missouri;045;00000;00000;00000;Clark County
050;29;Missouri;047;00000;00000;00000;Clay County
050;29;Missouri;049;00000;00000;00000;Clinton County
050;29;Missouri;051;00000;00000;00000;Cole County
050;29;Missouri;053;00000;00000;00000;Cooper County
050;29;Missouri;055;00000;00000;00000;Crawford County
050;29;Missouri;057;00000;00000;00000;Dade County
050;29;Missouri;059;00000;00000;00000;Dallas County
050;29;Missouri;061;00000;00000;00000;Daviess County
050;29;Missouri;063;00000;00000;00000;DeKalb County
050;29;Missouri;065;00000;00000;00000;Dent County
050;29;Missouri;067;00000;00000;00000;Douglas County
050;29;Missouri;069;00000;00000;00000;Dunklin County
050;29;Missouri;071;00000;00000;00000;Franklin County
050;29;Missouri;073;00000;00000;00000;Gasconade County
050;29;Missouri;075;00000;00000;00000;Gentry County
050;29;Missouri;077;00000;00000;00000;Greene County
050;29;Missouri;079;00000;00000;00000;Grundy County
050;29;Missouri;081;00000;00000;00000;Harrison County
050;29;Missouri;083;00000;00000;00000;Henry County
050;29;Missouri;085;00000;00000;00000;Hickory County
050;29;Missouri;087;00000;00000;00000;Holt County
050;29;Missouri;089;00000;00000;00000;Howard County
050;29;Missouri;091;00000;00000;00000;Howell County
050;29;Missouri;093;00000;00000;00000;Iron County
050;29;Missouri;095;00000;00000;00000;Jackson County
050;29;Missouri;097;00000;00000;00000;Jasper County
050;29;Missouri;099;00000;00000;00000;Jefferson County
050;29;Missouri;101;00000;00000;00000;Johnson County
050;29;Missouri;103;00000;00000;00000;Knox County
050;29;Missouri;105;00000;00000;00000;Laclede County
050;29;Missouri;107;00000;00000;00000;Lafayette County
050;29;Missouri;109;00000;00000;00000;Lawrence County
050;29;Missouri;111;00000;00000;00000;Lewis County
050;29;Missouri;113;00000;00000;00000;Lincoln County
050;29;Missouri;115;00000;00000;00000;Linn County
050;29;Missouri;117;00000;00000;00000;Livingston County
050;29;Missouri;119;00000;00000;00000;McDonald County
050;29;Missouri;121;00000;00000;00000;Macon County
050;29;Missouri;123;00000;00000;00000;Madison County
050;29;Missouri;125;00000;00000;00000;Maries County
050;29;Missouri;127;00000;00000;00000;Marion County
050;29;Missouri;129;00000;00000;00000;Mercer County
050;29;Missouri;131;00000;00000;00000;Miller County
050;29;Missouri;133;00000;00000;00000;Mississippi County
050;29;Missouri;135;00000;00000;00000;Moniteau County
050;29;Missouri;137;00000;00000;00000;Monroe County
050;29;Missouri;139;00000;00000;00000;Montgomery County
050;29;Missouri;141;00000;00000;00000;Morgan County
050;29;Missouri;143;00000;00000;00000;New Madrid County
050;29;Missouri;145;00000;00000;00000;Newton County
050;29;Missouri;147;00000;00000;00000;Nodaway County
050;29;Missouri;149;00000;00000;00000;Oregon County
050;29;Missouri;151;00000;00000;00000;Osage County
050;29;Missouri;153;00000;00000;00000;Ozark County
050;29;Missouri;155;00000;00000;00000;Pemiscot County
050;29;Missouri;157;00000;00000;00000;Perry County
050;29;Missouri;159;00000;00000;00000;Pettis County
050;29;Missouri;161;00000;00000;00000;Phelps County
050;29;Missouri;163;00000;00000;00000;Pike County
050;29;Missouri;165;00000;00000;00000;Platte County
050;29;Missouri;167;00000;00000;00000;Polk County
050;29;Missouri;169;00000;00000;00000;Pulaski County
050;29;Missouri;171;00000;00000;00000;Putnam County
050;29;Missouri;173;00000;00000;00000;Ralls County
050;29;Missouri;175;00000;00000;00000;Randolph County
050;29;Missouri;177;00000;00000;00000;Ray County
050;29;Missouri;179;00000;00000;00000;Reynolds County
050;29;Missouri;181;00000;00000;00000;Ripley County
050;29;Missouri;183;00000;00000;00000;St. Charles County
050;29;Missouri;185;00000;00000;00000;St. Clair County
050;29;Missouri;186;00000;00000;00000;Ste. Genevieve County
050;29;Missouri;187;00000;00000;00000;St. Francois County
050;29;Missouri;189;00000;00000;00000;St. Louis County
050;29;Missouri;195;00000;00000;00000;Saline County
050;29;Missouri;197;00000;00000;00000;Schuyler County
050;29;Missouri;199;00000;00000;00000;Scotland County
050;29;Missouri;201;00000;00000;00000;Scott County
050;29;Missouri;203;00000;00000;00000;Shannon County
050;29;Missouri;205;00000;00000;00000;Shelby County
050;29;Missouri;207;00000;00000;00000;Stoddard County
050;29;Missouri;209;00000;00000;00000;Stone County
050;29;Missouri;211;00000;00000;00000;Sullivan County
050;29;Missouri;213;00000;00000;00000;Taney County
050;29;Missouri;215;00000;00000;00000;Texas County
050;29;Missouri;217;00000;00000;00000;Vernon County
050;29;Missouri;219;00000;00000;00000;Warren County
050;29;Missouri;221;00000;00000;00000;Washington County
050;29;Missouri;223;00000;00000;00000;Wayne County
050;29;Missouri;225;00000;00000;00000;Webster County
050;29;Missouri;227;00000;00000;00000;Worth County
050;29;Missouri;229;00000;00000;00000;Wright County
050;29;Missouri;510;00000;00000;00000;St. Louis city
050;30;Montana;001;00000;00000;00000;Beaverhead County
050;30;Montana;003;00000;00000;00000;Big Horn County
050;30;Montana;005;00000;00000;00000;Blaine County
050;30;Montana;007;00000;00000;00000;Broadwater County
050;30;Montana;009;00000;00000;00000;Carbon County
050;30;Montana;011;00000;00000;00000;Carter County
050;30;Montana;013;00000;00000;00000;Cascade County
050;30;Montana;015;00000;00000;00000;Chouteau County
050;30;Montana;017;00000;00000;00000;Custer County
050;30;Montana;019;00000;00000;00000;Daniels County
050;30;Montana;021;00000;00000;00000;Dawson County
050;30;Montana;023;00000;00000;00000;Deer Lodge County
050;30;Montana;025;00000;00000;00000;Fallon County
050;30;Montana;027;00000;00000;00000;Fergus County
050;30;Montana;029;00000;00000;00000;Flathead County
050;30;Montana;031;00000;00000;00000;Gallatin County
050;30;Montana;033;00000;00000;00000;Garfield County
050;30;Montana;035;00000;00000;00000;Glacier County
050;30;Montana;037;00000;00000;00000;Golden Valley County
050;30;Montana;039;00000;00000;00000;Granite County
050;30;Montana;041;00000;00000;00000;Hill County
050;30;Montana;043;00000;00000;00000;Jefferson County
050;30;Montana;045;00000;00000;00000;Judith Basin County
050;30;Montana;047;00000;00000;00000;Lake County
050;30;Montana;049;00000;00000;00000;Lewis and Clark County
050;30;Montana;051;00000;00000;00000;Liberty County
050;30;Montana;053;00000;00000;00000;Lincoln County
050;30;Montana;055;00000;00000;00000;McCone County
050;30;Montana;057;00000;00000;00000;Madison County
050;30;Montana;059;00000;00000;00000;Meagher County
050;30;Montana;061;00000;00000;00000;Mineral County
050;30;Montana;063;00000;00000;00000;Missoula County
050;30;Montana;065;00000;00000;00000;Musselshell County
050;30;Montana;067;00000;00000;00000;Park County
050;30;Montana;069;00000;00000;00000;Petroleum County
050;30;Montana;071;00000;00000;00000;Phillips County
050;30;Montana;073;00000;00000;00000;Pondera County
050;30;Montana;075;00000;00000;00000;Powder River County
050;30;Montana;077;00000;00000;00000;Powell County
050;30;Montana;079;00000;00000;00000;Prairie County
050;30;Montana;081;00000;00000;00000;Ravalli County
050;30;Montana;083;00000;00000;00000;Richland County
050;30;Montana;085;00000;00000;00000;Roosevelt County
050;30;Montana;087;00000;00000;00000;Rosebud County
050;30;Montana;089;00000;00000;00000;Sanders County
050;30;Montana;091;00000;00000;00000;Sheridan County
050;30;Montana;093;00000;00000;00000;Silver Bow County
050;30;Montana;095;00000;00000;00000;Stillwater County
050;30;Montana;097;00000;00000;00000;Sweet Grass County
050;30;Montana;099;00000;00000;00000;Teton County
050;30;Montana;101;00000;00000;00000;Toole County
050;30;Montana;103;00000;00000;00000;Treasure County
050;30;Montana;105;00000;00000;00000;Valley County
050;30;Montana;107;00000;00000;00000;Wheatland County
050;30;Montana;109;00000;00000;00000;Wibaux County
050;30;Montana;111;00000;00000;00000;Yellowstone County
050;31;Nebraska;001;00000;00000;00000;Adams County
050;31;Nebraska;003;00000;00000;00000;Antelope County
050;31;Nebraska;005;00000;00000;00000;Arthur County
050;31;Nebraska;007;00000;00000;00000;Banner County
050;31;Nebraska;009;00000;00000;00000;Blaine County
050;31;Nebraska;011;00000;00000;00000;Boone County
050;31;Nebraska;013;00000;00000;00000;Box Butte County
050;31;Nebraska;015;00000;00000;00000;Boyd County
050;31;Nebraska;017;00000;00000;00000;Brown County
050;31;Nebraska;019;00000;00000;00000;Buffalo County
050;31;Nebraska;021;00000;00000;00000;Burt County
050;31;Nebraska;023;00000;00000;00000;Butler County
050;31;Nebraska;025;00000;00000;00000;Cass County
050;31;Nebraska;027;00000;00000;00000;Cedar County
050;31;Nebraska;029;00000;00000;00000;Chase County
050;31;Nebraska;031;00000;00000;00000;Cherry County
050;31;Nebraska;033;00000;00000;00000;Cheyenne County
050;31;Nebraska;035;00000;00000;00000;Clay County
050;31;Nebraska;037;00000;00000;00000;Colfax County
050;31;Nebraska;039;00000;00000;00000;Cuming County
050;31;Nebraska;041;00000;00000;00000;Custer County
050;31;Nebraska;043;00000;00000;00000;Dakota County
050;31;Nebraska;045;00000;00000;00000;Dawes County
050;31;Nebraska;047;00000;00000;00000;Dawson County
050;31;Nebraska;049;00000;00000;00000;Deuel County
050;31;Nebraska;051;00000;00000;00000;Dixon County
050;31;Nebraska;053;00000;00000;00000;Dodge County
050;31;Nebraska;055;00000;00000;00000;Douglas County
050;31;Nebraska;057;00000;00000;00000;Dundy County
050;31;Nebraska;059;00000;00000;00000;Fillmore County
050;31;Nebraska;061;00000;00000;00000;Franklin County
050;31;Nebraska;063;00000;00000;00000;Frontier County
050;31;Nebraska;065;00000;00000;00000;Furnas County
050;31;Nebraska;067;00000;00000;00000;Gage County
050;31;Nebraska;069;00000;00000;00000;Garden County
050;31;Nebraska;071;00000;00000;00000;Garfield County
050;31;Nebraska;073;00000;00000;00000;Gosper County
050;31;Nebraska;075;00000;00000;00000;Grant County
050;31;Nebraska;077;00000;00000;00000;Greeley County
050;31;Nebraska;079;00000;00000;00000;Hall County
050;31;Nebraska;081;00000;00000;00000;Hamilton County
050;31;Nebraska;083;00000;00000;00000;Harlan County
050;31;Nebraska;085;00000;00000;00000;Hayes County
050;31;Nebraska;087;00000;00000;00000;Hitchcock County
050;31;Nebraska;089;00000;00000;00000;Holt County
050;31;Nebraska;091;00000;00000;00000;Hooker County
050;31;Nebraska;093;00000;00000;00000;Howard County
050;31;Nebraska;095;00000;00000;00000;Jefferson County
050;31;Nebraska;097;00000;00000;00000;Johnson County
050;31;Nebraska;099;00000;00000;00000;Kearney County
050;31;Nebraska;101;00000;00000;00000;Keith County
050;31;Nebraska;103;00000;00000;00000;Keya Paha County
050;31;Nebraska;105;00000;00000;00000;Kimball County
050;31;Nebraska;107;00000;00000;00000;Knox County
050;31;Nebraska;109;00000;00000;00000;Lancaster County
050;31;Nebraska;111;00000;00000;00000;Lincoln County
050;31;Nebraska;113;00000;00000;00000;Logan County
050;31;Nebraska;115;00000;00000;00000;Loup County
050;31;Nebraska;117;00000;00000;00000;McPherson County
050;31;Nebraska;119;00000;00000;00000;Madison County
050;31;Nebraska;121;00000;00000;00000;Merrick County
050;31;Nebraska;123;00000;00000;00000;Morrill County
050;31;Nebraska;125;00000;00000;00000;Nance County
050;31;Nebraska;127;00000;00000;00000;Nemaha County
050;31;Nebraska;129;00000;00000;00000;Nuckolls County
050;31;Nebraska;131;00000;00000;00000;Otoe County
050;31;Nebraska;133;00000;00000;00000;Pawnee County
050;31;Nebraska;135;00000;00000;00000;Perkins County
050;31;Nebraska;137;00000;00000;00000;Phelps County
050;31;Nebraska;139;00000;00000;00000;Pierce County
050;31;Nebraska;141;00000;00000;00000;Platte County
050;31;Nebraska;143;00000;00000;00000;Polk County
050;31;Nebraska;145;00000;00000;00000;Red Willow County
050;31;Nebraska;147;00000;00000;00000;Richardson County
050;31;Nebraska;149;00000;00000;00000;Rock County
050;31;Nebraska;151;00000;00000;00000;Saline County
050;31;Nebraska;153;00000;00000;00000;Sarpy County
050;31;Nebraska;155;00000;00000;00000;Saunders County
050;31;Nebraska;157;00000;00000;00000;Scotts Bluff County
050;31;Nebraska;159;00000;00000;00000;Seward County
050;31;Nebraska;161;00000;00000;00000;Sheridan County
050;31;Nebraska;163;00000;00000;00000;Sherman County
050;31;Nebraska;165;00000;00000;00000;Sioux County
050;31;Nebraska;167;00000;00000;00000;Stanton County
050;31;Nebraska;169;00000;00000;00000;Thayer County
050;31;Nebraska;171;00000;00000;00000;Thomas County
050;31;Nebraska;173;00000;00000;00000;Thurston County
050;31;Nebraska;175;00000;00000;00000;Valley County
050;31;Nebraska;177;00000;00000;00000;Washington County
050;31;Nebraska;179;00000;00000;00000;Wayne County
050;31;Nebraska;181;00000;00000;00000;Webster County
050;31;Nebraska;183;00000;00000;00000;Wheeler County
050;31;Nebraska;185;00000;00000;00000;York County
050;32;Nevada;001;00000;00000;00000;Churchill County
050;32;Nevada;003;00000;00000;00000;Clark County
050;32;Nevada;005;00000;00000;00000;Douglas County
050;32;Nevada;007;00000;00000;00000;Elko County
050;32;Nevada;009;00000;00000;00000;Esmeralda County
050;32;Nevada;011;00000;00000;00000;Eureka County
050;32;Nevada;013;00000;00000;00000;Humboldt County
050;32;Nevada;015;00000;00000;00000;Lander County
050;32;Nevada;017;00000;00000;00000;Lincoln County
050;32;Nevada;019;00000;00000;00000;Lyon County
050;32;Nevada;021;00000;00000;00000;Mineral County
050;32;Nevada;023;00000;00000;00000;Nye County
050;32;Nevada;027;00000;00000;00000;Pershing County
050;32;Nevada;029;00000;00000;00000;Storey County
050;32;Nevada;031;00000;00000;00000;Washoe County
050;32;Nevada;033;00000;00000;00000;White Pine County
050;32;Nevada;510;00000;00000;00000;Carson City
050;33;New Hampshire;001;00000;00000;00000;Belknap County
050;33;New Hampshire;003;00000;00000;00000;Carroll County
050;33;New Hampshire;005;00000;00000;00000;Cheshire County
050;33;New Hampshire;007;00000;00000;00000;Coos County
050;33;New Hampshire;009;00000;00000;00000;Grafton County
050;33;New Hampshire;011;00000;00000;00000;Hillsborough County
050;33;New Hampshire;013;00000;00000;00000;Merrimack County
050;33;New Hampshire;015;00000;00000;00000;Rockingham County
050;33;New Hampshire;017;00000;00000;00000;Strafford County
050;33;New Hampshire;019;00000;00000;00000;Sullivan County
050;34;New Jersey;001;00000;00000;00000;Atlantic County
050;34;New Jersey;003;00000;00000;00000;Bergen County
050;34;New Jersey;005;00000;00000;00000;Burlington County
050;34;New Jersey;007;00000;00000;00000;Camden County
050;34;New Jersey;009;00000;00000;00000;Cape May County
050;34;New Jersey;011;00000;00000;00000;Cumberland County
050;34;New Jersey;013;00000;00000;00000;Essex County
050;34;New Jersey;015;00000;00000;00000;Gloucester County
050;34;New Jersey;017;00000;00000;00000;Hudson County
050;34;New Jersey;019;00000;00000;00000;Hunterdon County
050;34;New Jersey;021;00000;00000;00000;Mercer County
050;34;New Jersey;023;00000;00000;00000;Middlesex County
050;34;New Jersey;025;00000;00000;00000;Monmouth County
050;34;New Jersey;027;00000;00000;00000;Morris County
050;34;New Jersey;029;00000;00000;00000;Ocean County
050;34;New Jersey;031;00000;00000;00000;Passaic County
050;34;New Jersey;033;00000;00000;00000;Salem County
050;34;New Jersey;035;00000;00000;00000;Somerset County
